Date,Real,Predict
02/07,0,0
03/07,0,0
04/07,0,0
05/07,0,0
06/07,0,0
07/07,1,1
08/07,1,1
09/07,1,1
10/07,1,1
11/07,1,1
12/07,2,45
13/07,3,51
14/07,3,56
15/07,3,59
16/07,3,59
17/07,4,60
18/07,4,66
19/07,5,67
20/07,6,73
21/07,8,77
22/07,8,89
23/07,9,92
24/07,10,101
25/07,12,105
26/07,13,115
27/07,16,117
28/07,18,127
29/07,20,132
30/07,21,141
31/07,24,146
01/08,31,147
02/08,35,156
03/08,36,162
04/08,41,163
05/08,47,169
06/08,51,176
07/08,62,181
08/08,64,193
09/08,76,195
10/08,81,210
11/08,88,216
12/08,101,225
13/08,117,241
14/08,128,259
15/08,137,273
16/08,154,285
17/08,175,307
18/08,185,330
19/08,204,344
20/08,231,363
21/08,246,394
22/08,266,413
23/08,283,438
24/08,305,458
25/08,316,486
26/08,340,501
27/08,357,534
28/08,384,558
29/08,411,600
30/08,439,637
31/08,477,680
01/09,511,739
02/09,542,798
03/09,589,854
04/09,612,1157
05/09,640,1451
06/09,661,1738
07/09,690,2019
08/09,,2295
09/09,,2566
10/09,,2834
11/09,,3099
12/09,,3360
13/09,,3618
14/09,,3873
