Date,Real,Predict
29/06,489,489
30/06,514,514
01/07,8,8
02/07,80,80
03/07,37,37
04/07,128,128
05/07,90,90
06/07,94,94
07/07,255,255
08/07,36,36
09/07,7,4
10/07,32,40
11/07,10,45
12/07,77,16
13/07,41,88
14/07,124,44
15/07,77,131
16/07,91,79
17/07,60,92
18/07,99,62
19/07,174,108
20/07,93,185
21/07,74,102
22/07,116,80
23/07,189,121
24/07,347,194
25/07,31,352
26/07,234,45
27/07,49,241
28/07,226,59
29/07,223,223
30/07,228,226
31/07,50,230
01/08,379,54
02/08,279,369
03/08,193,270
04/08,24,185
05/08,183,22
06/08,87,176
07/08,134,83
08/08,117,130
09/08,105,114
10/08,66,104
11/08,53,69
12/08,288,54
13/08,44,285
14/08,256,45
15/08,159,254
16/08,28,159
17/08,169,28
18/08,17,167
19/08,317,19
20/08,116,309
21/08,153,115
22/08,34,152
23/08,142,39
24/08,103,159
25/08,203,129
26/08,33,206
27/08,362,42
28/08,217,367
29/08,539,185
30/08,226,168
31/08,311,143
01/09,459,121
02/09,507,97
03/09,,82
04/09,,74
05/09,,65
06/09,,61
07/09,,59
08/09,,59
09/09,,59
10/09,,61
11/09,,63
12/09,,67
