Date,Real,Predict
29/06,50,50
30/06,60,60
01/07,62,62
02/07,52,52
03/07,48,48
04/07,25,25
05/07,12,12
06/07,11,11
07/07,9,9
08/07,6,6
09/07,6,8
10/07,5,8
11/07,6,7
12/07,10,7
13/07,12,12
14/07,12,14
15/07,16,15
16/07,18,20
17/07,19,22
18/07,21,24
19/07,22,26
20/07,23,27
21/07,22,27
22/07,19,26
23/07,20,23
24/07,24,24
25/07,18,28
26/07,23,22
27/07,26,27
28/07,26,30
29/07,22,31
30/07,24,26
31/07,20,28
01/08,14,23
02/08,9,16
03/08,9,10
04/08,7,10
05/08,6,9
06/08,7,7
07/08,20,9
08/08,21,24
09/08,36,24
10/08,42,42
11/08,43,49
12/08,47,50
13/08,49,55
14/08,91,57
15/08,93,105
16/08,114,108
17/08,102,131
18/08,118,117
19/08,69,136
20/08,88,79
21/08,68,101
22/08,110,78
23/08,102,125
24/08,111,115
25/08,99,125
26/08,148,110
27/08,142,165
28/08,153,158
29/08,,176
30/08,,197
31/08,,221
01/09,,249
02/09,,282
03/09,,320
04/09,,364
05/09,,415
06/09,,476
07/09,,547
08/09,,629
09/09,,724
10/09,,834
11/09,,962
12/09,,1110
