Date,Real,Predict
29/06,1478,1478
30/06,1655,1655
01/07,62,62
02/07,73,73
03/07,333,333
04/07,155,155
05/07,95,95
06/07,11,11
07/07,58,58
08/07,41,41
09/07,106,318
10/07,194,106
11/07,3,194
12/07,19,2
13/07,338,18
14/07,181,339
15/07,19,182
16/07,140,19
17/07,323,140
18/07,431,323
19/07,368,432
20/07,443,368
21/07,786,439
22/07,489,771
23/07,504,478
24/07,629,484
25/07,205,609
26/07,444,196
27/07,969,433
28/07,680,950
29/07,328,629
30/07,468,309
31/07,1217,442
01/08,548,1154
02/08,256,515
03/08,104,239
04/08,91,95
05/08,44,84
06/08,71,40
07/08,72,65
08/08,94,66
09/08,103,85
10/08,71,91
11/08,85,61
12/08,82,79
13/08,79,78
14/08,107,75
15/08,73,102
16/08,61,71
17/08,50,57
18/08,98,47
19/08,84,94
20/08,84,79
21/08,107,-77
22/08,84,-79
23/08,109,-80
24/08,205,-81
25/08,,-81
26/08,,-81
27/08,,-81
28/08,,-80
29/08,,-78
30/08,,-74
31/08,,-70
