Date,Real,Predict
29/06,11,11
30/06,12,12
01/07,12,12
02/07,13,13
03/07,18,18
04/07,51,51
05/07,59,59
06/07,75,75
07/07,91,91
08/07,94,94
09/07,94,136
10/07,95,136
11/07,96,139
12/07,100,140
13/07,104,147
14/07,113,152
15/07,154,165
16/07,159,206
17/07,164,214
18/07,170,221
19/07,185,231
20/07,199,252
21/07,221,269
22/07,262,292
23/07,369,335
24/07,529,442
25/07,544,604
26/07,626,619
27/07,641,705
28/07,903,721
29/07,1091,973
30/07,1265,1156
31/07,1303,1326
01/08,1632,1364
02/08,1843,1684
03/08,1989,1891
04/08,2009,2034
05/08,2153,2053
06/08,2215,2194
07/08,2330,2254
08/08,2416,2366
09/08,2475,2451
10/08,2525,2510
11/08,2558,2559
12/08,2722,2591
13/08,2749,2754
14/08,2959,2781
15/08,3036,2986
16/08,3059,3063
17/08,3181,3086
18/08,3192,3205
19/08,3381,3216
20/08,3458,3403
21/08,3554,3479
22/08,3568,3574
23/08,3624,3588
24/08,3670,3646
25/08,3759,3692
26/08,3777,3783
27/08,3928,3801
28/08,4084,3955
29/08,4192,4112
30/08,4410,4223
31/08,4734,4246
01/09,4936,4263
02/09,5215,4273
03/09,5296,4279
04/09,,4279
05/09,,4276
06/09,,4278
07/09,,4293
08/09,,4325
09/09,,4371
10/09,,4420
