Date,Real,Predict
29/06,179,179
30/06,220,220
01/07,238,238
02/07,255,255
03/07,327,327
04/07,445,445
05/07,489,489
06/07,608,608
07/07,685,685
08/07,761,761
09/07,847,2770
10/07,896,2983
11/07,980,3193
12/07,1086,3438
13/07,1269,3748
14/07,1437,4130
15/07,2209,4525
16/07,2364,5352
17/07,2608,5791
18/07,2830,6346
19/07,3139,6917
20/07,3726,7592
21/07,4905,8530
22/07,6490,9985
23/07,8536,11848
24/07,10767,14012
25/07,12654,16478
26/07,14766,18526
27/07,16721,21022
28/07,21075,23443
29/07,24926,27602
30/07,28054,31420
31/07,30879,34563
01/08,34370,37404
02/08,37574,40843
03/08,40699,44056
04/08,43475,47194
05/08,46516,49924
06/08,49339,52947
07/08,52672,55791
08/08,55495,59073
09/08,57701,61899
10/08,60665,64212
11/08,62707,67172
12/08,64856,69279
13/08,67031,71535
14/08,70448,73787
15/08,72594,77191
16/08,75310,79535
17/08,77871,82234
18/08,80162,84825
19/08,82762,87195
20/08,84980,89898
21/08,87526,92169
22/08,89268,94785
23/08,90939,96728
24/08,93010,98621
25/08,95319,100898
26/08,97440,103453
27/08,99676,105688
28/08,102319,108179
29/08,104565,111031
30/08,106937,113597
31/08,109990,116276
01/09,112689,119328
02/09,115744,126999
03/09,119916,133414
04/09,122182,139033
05/09,124888,144424
06/09,127803,150339
07/09,,157823
08/09,,168334
09/09,,183832
10/09,,206766
11/09,,239882
12/09,,285832
13/09,,346636
14/09,,423254
15/09,,515542
16/09,,622371
17/09,,741912
18/09,,871995
19/09,,1010563
20/09,,1155482
21/09,,1304697
22/09,,1456368
23/09,,1608799
24/09,,1760648
25/09,,1910740
26/09,,2057875
