Date,Real,Predict
29/06,38,38
30/06,54,54
01/07,58,58
02/07,59,59
03/07,73,73
04/07,154,154
05/07,165,165
06/07,169,169
07/07,172,172
08/07,175,175
09/07,180,245
10/07,188,251
11/07,192,265
12/07,196,270
13/07,207,276
14/07,224,289
15/07,260,310
16/07,275,347
17/07,309,367
18/07,328,409
19/07,346,434
20/07,446,456
21/07,650,567
22/07,834,779
23/07,984,967
24/07,1380,1117
25/07,1500,1517
26/07,1775,1638
27/07,1994,1920
28/07,2448,2147
29/07,2620,2591
30/07,2687,2760
31/07,2808,2825
01/08,3111,2943
02/08,3303,3241
03/08,3410,3429
04/08,3632,3534
05/08,3743,3751
06/08,3877,3859
07/08,4085,3990
08/08,4222,4194
09/08,4294,4329
10/08,4532,4401
11/08,4622,4634
12/08,4758,4723
13/08,4848,4858
14/08,5153,4948
15/08,5368,5248
16/08,5621,5464
17/08,5752,5712
18/08,5950,5842
19/08,6238,6038
20/08,6371,6324
21/08,6558,6455
22/08,6731,6641
23/08,6872,6815
24/08,6967,6957
25/08,7137,7052
26/08,7443,7223
27/08,7544,7528
28/08,7599,7630
29/08,7642,7685
30/08,7758,7728
31/08,8013,7814
01/09,8118,7898
02/09,8223,7982
03/09,8330,8066
04/09,,8150
05/09,,8234
06/09,,8319
07/09,,8407
08/09,,8497
09/09,,8591
10/09,,8687
