Date,Real,Predict
29/06,20,20
30/06,21,21
01/07,22,22
02/07,25,25
03/07,40,40
04/07,65,65
05/07,82,82
06/07,91,91
07/07,101,101
08/07,114,114
09/07,115,274
10/07,116,275
11/07,124,279
12/07,134,300
13/07,145,327
14/07,153,348
15/07,250,365
16/07,257,466
17/07,265,484
18/07,274,501
19/07,275,522
20/07,277,524
21/07,397,527
22/07,467,669
23/07,546,747
24/07,598,828
25/07,702,884
26/07,796,992
27/07,882,1099
28/07,1127,1201
29/07,1315,1429
30/07,1453,1610
31/07,1601,1744
01/08,1901,1888
02/08,2111,2175
03/08,2315,2380
04/08,2551,2579
05/08,2840,2804
06/08,2961,3083
07/08,3305,3202
08/08,3456,3531
09/08,3624,3678
10/08,3888,3849
11/08,4089,4105
12/08,4228,4305
13/08,4374,4446
14/08,4583,4592
15/08,4796,4792
16/08,5008,5014
17/08,5258,5217
18/08,5408,5461
19/08,5575,5610
20/08,5804,5778
21/08,5984,6003
22/08,6260,6183
23/08,6382,6478
24/08,6656,6610
25/08,6775,6900
26/08,6846,7026
27/08,6890,7099
28/08,7087,7146
29/08,7233,7341
30/08,7333,7484
31/08,7561,7582
01/09,7713,7640
02/09,7832,7662
03/09,,7653
04/09,,7617
05/09,,7558
06/09,,7480
07/09,,7385
08/09,,7277
09/09,,7158
10/09,,7030
11/09,,6896
12/09,,6758
