Date,Real,Predict
29/06,8,8
30/06,11,11
01/07,12,12
02/07,13,13
03/07,15,15
04/07,31,31
05/07,39,39
06/07,54,54
07/07,57,57
08/07,60,60
09/07,61,83
10/07,63,84
11/07,66,88
12/07,71,92
13/07,73,99
14/07,78,101
15/07,125,108
16/07,130,155
17/07,140,162
18/07,152,175
19/07,161,191
20/07,177,202
21/07,256,220
22/07,270,303
23/07,373,317
24/07,483,421
25/07,543,533
26/07,658,594
27/07,728,714
28/07,857,787
29/07,1056,915
30/07,1161,1113
31/07,1238,1218
01/08,1348,1295
02/08,1426,1404
03/08,1505,1482
04/08,1613,1561
05/08,1660,1669
06/08,1770,1715
07/08,1879,1825
08/08,1957,1934
09/08,2048,2012
10/08,2195,2104
11/08,2279,2250
12/08,2324,2335
13/08,2416,2380
14/08,2499,2473
15/08,2626,2555
16/08,2773,2684
17/08,2908,2830
18/08,2989,2965
19/08,3070,3047
20/08,3178,3128
21/08,3208,3236
22/08,3294,3266
23/08,3353,3354
24/08,3413,3415
25/08,3463,3476
26/08,3485,3527
27/08,3539,3549
28/08,3587,3604
29/08,3614,3653
30/08,3665,3681
31/08,3772,3733
01/09,3847,3800
02/09,3922,3865
03/09,4055,3929
04/09,4145,3992
05/09,4213,4056
06/09,,4121
07/09,,4188
08/09,,4256
09/09,,4325
10/09,,4396
11/09,,4467
12/09,,4539
13/09,,4613
14/09,,4688
15/09,,4765
