Date,Real,Predict
29/06,159,159
30/06,177,177
01/07,170,170
02/07,127,127
03/07,91,91
04/07,56,56
05/07,14,14
06/07,25,25
07/07,28,28
08/07,29,29
09/07,25,38
10/07,28,34
11/07,19,36
12/07,18,25
13/07,19,23
14/07,16,24
15/07,15,21
16/07,13,19
17/07,11,17
18/07,25,15
19/07,24,32
20/07,27,31
21/07,25,35
22/07,36,32
23/07,21,46
24/07,24,27
25/07,31,31
26/07,33,40
27/07,24,42
28/07,27,31
29/07,27,33
30/07,16,32
31/07,19,19
01/08,18,23
02/08,19,21
03/08,20,22
04/08,21,23
05/08,20,25
06/08,22,23
07/08,30,26
08/08,35,35
09/08,43,41
10/08,40,50
11/08,38,46
12/08,32,44
13/08,35,37
14/08,38,41
15/08,62,44
16/08,84,72
17/08,102,96
18/08,127,117
19/08,139,146
20/08,164,159
21/08,184,187
22/08,188,208
23/08,169,213
24/08,159,190
25/08,139,174
26/08,128,150
27/08,124,135
28/08,121,129
29/08,,134
30/08,,140
31/08,,146
01/09,,153
02/09,,161
03/09,,168
04/09,,177
05/09,,186
06/09,,196
07/09,,206
08/09,,218
09/09,,230
10/09,,244
11/09,,258
12/09,,274
