Date,Real,Predict
29/06,945,945
30/06,1127,1127
01/07,61,61
02/07,353,353
03/07,193,193
04/07,221,221
05/07,276,276
06/07,40,40
07/07,42,42
08/07,42,42
09/07,135,1347
10/07,148,2
11/07,104,266
12/07,249,-48
13/07,189,285
14/07,234,199
15/07,249,81
16/07,222,257
17/07,26,307
18/07,369,43
19/07,231,407
20/07,82,221
21/07,243,76
22/07,333,217
23/07,147,308
24/07,271,131
25/07,39,251
26/07,223,40
27/07,340,207
28/07,14,321
29/07,301,300
30/07,429,286
31/07,43,274
01/08,230,43
02/08,180,168
03/08,42,84
04/08,37,5
05/08,873,25
06/08,22,739
07/08,410,76
08/08,202,365
09/08,92,179
10/08,180,101
11/08,214,164
12/08,122,188
13/08,194,110
14/08,188,166
15/08,168,147
16/08,216,152
17/08,230,180
18/08,227,200
19/08,235,204
20/08,219,210
21/08,218,216
22/08,173,235
23/08,198,131
24/08,257,227
25/08,342,389
26/08,225,322
27/08,355,228
28/08,98,347
29/08,384,703
30/08,325,560
31/08,220,427
01/09,22,348
02/09,583,295
03/09,,278
04/09,,273
05/09,,254
06/09,,243
07/09,,230
08/09,,201
09/09,,173
10/09,,148
11/09,,126
12/09,,105
