Date,Real,Predict
29/06,13,13
30/06,21,21
01/07,22,22
02/07,27,27
03/07,52,52
04/07,109,109
05/07,135,135
06/07,142,142
07/07,145,145
08/07,148,148
09/07,157,395
10/07,162,418
11/07,168,441
12/07,182,459
13/07,200,501
14/07,218,538
15/07,351,580
16/07,364,708
17/07,366,744
18/07,390,748
19/07,410,811
20/07,423,854
21/07,495,874
22/07,614,956
23/07,697,1083
24/07,822,1162
25/07,841,1286
26/07,919,1305
27/07,1020,1389
28/07,1036,1504
29/07,1290,1515
30/07,1618,1736
31/07,1650,2028
01/08,1850,2057
02/08,1986,2231
03/08,2018,2352
04/08,2050,2381
05/08,2738,2409
06/08,2754,3013
07/08,3106,3027
08/08,3255,3332
09/08,3306,3465
10/08,3443,3512
11/08,3574,3633
12/08,3643,3753
13/08,3764,3817
14/08,3918,3928
15/08,3999,4062
16/08,4176,4141
17/08,4342,4294
18/08,4483,4442
19/08,4623,4570
20/08,4768,4700
21/08,4905,4830
22/08,4977,4954
23/08,5055,5027
24/08,5170,5106
25/08,5320,5218
26/08,5443,5368
27/08,5591,5483
28/08,5648,5632
29/08,5789,5699
30/08,5919,5786
31/08,6038,5874
01/09,6083,5950
02/09,6373,6011
03/09,,6058
04/09,,6088
05/09,,6099
06/09,,6093
07/09,,6070
08/09,,6032
09/09,,5983
10/09,,5927
11/09,,5867
12/09,,5805
