Date,Real,Predict
30/06,9,9
01/07,244,244
02/07,88,88
03/07,14,14
04/07,15,15
05/07,91,91
06/07,4,4
07/07,15,15
08/07,4,4
09/07,3,14
10/07,2,3
11/07,333,5
12/07,111,319
13/07,17,108
14/07,17,17
15/07,111,17
16/07,23,107
17/07,40,24
18/07,81,38
19/07,76,80
20/07,83,76
21/07,14,84
22/07,124,13
23/07,76,123
24/07,99,75
25/07,224,97
26/07,16,225
27/07,205,14
28/07,14,204
29/07,239,13
30/07,44,239
31/07,46,48
01/08,41,45
02/08,94,41
03/08,85,93
04/08,156,83
05/08,63,146
06/08,134,65
07/08,53,132
08/08,97,63
09/08,144,98
10/08,147,160
11/08,192,143
12/08,306,196
13/08,50,298
14/08,219,56
15/08,9,200
16/08,190,9
17/08,91,193
18/08,194,96
19/08,11,184
20/08,7,19
21/08,344,11
22/08,199,339
23/08,17,204
24/08,239,25
25/08,174,229
26/08,105,176
27/08,162,103
28/08,146,144
29/08,163,140
30/08,108,166
31/08,88,99
01/09,81,82
02/09,52,277
03/09,66,6488
04/09,32,-322111
05/09,41,-22349527508
06/09,11,-794534065281294239182880768
