Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,40
10/07,3,41
11/07,3,45
12/07,4,46
13/07,5,49
14/07,6,51
15/07,7,55
16/07,7,57
17/07,8,58
18/07,9,60
19/07,9,63
20/07,10,64
21/07,13,67
22/07,14,73
23/07,20,75
24/07,23,85
25/07,28,91
26/07,33,99
27/07,36,109
28/07,37,117
29/07,44,117
30/07,49,125
31/07,53,131
01/08,69,136
02/08,81,152
03/08,90,166
04/08,106,176
05/08,115,192
06/08,123,202
07/08,131,210
08/08,142,219
09/08,153,230
10/08,167,243
11/08,177,257
12/08,187,268
13/08,198,279
14/08,206,292
15/08,227,300
16/08,240,324
17/08,256,337
18/08,272,354
19/08,287,372
20/08,303,388
21/08,317,405
22/08,320,420
23/08,351,424
24/08,360,459
25/08,379,470
26/08,392,493
27/08,406,508
28/08,421,525
29/08,438,543
30/08,449,565
31/08,458,700
01/09,472,843
02/09,490,993
03/09,511,1153
04/09,,1324
05/09,,1502
06/09,,1683
07/09,,1859
08/09,,2037
09/09,,2222
10/09,,2418
