Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,1,1
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,82
10/07,3,84
11/07,3,91
12/07,4,95
13/07,4,103
14/07,4,105
15/07,5,110
16/07,5,114
17/07,6,120
18/07,8,130
19/07,9,146
20/07,10,155
21/07,14,163
22/07,14,182
23/07,17,184
24/07,20,194
25/07,22,207
26/07,26,214
27/07,29,235
28/07,32,252
29/07,38,253
30/07,42,262
31/07,45,268
01/08,51,273
02/08,55,280
03/08,59,286
04/08,68,291
05/08,71,301
06/08,80,305
07/08,86,317
08/08,93,324
09/08,104,333
10/08,119,349
11/08,130,366
12/08,135,381
13/08,144,388
14/08,151,401
15/08,168,409
16/08,185,436
17/08,200,454
18/08,209,472
19/08,219,485
20/08,234,498
21/08,237,517
22/08,253,521
23/08,265,546
24/08,273,564
25/08,279,578
26/08,281,589
27/08,288,592
28/08,293,605
29/08,296,614
30/08,301,620
31/08,313,938
01/09,321,1250
02/09,329,1557
03/09,337,1858
04/09,,2154
05/09,,2445
06/09,,2729
07/09,,3008
08/09,,3282
09/09,,3553
10/09,,3822
