Date,Real,Predict
29/06,106,106
30/06,106,106
01/07,0,0
02/07,18,18
03/07,2,2
04/07,95,95
05/07,16,16
06/07,10,10
07/07,7,7
08/07,5,5
09/07,0,253
10/07,3,0
11/07,1,3
12/07,16,2
13/07,3,15
14/07,23,9
15/07,16,22
16/07,9,14
17/07,20,8
18/07,20,18
19/07,4,18
20/07,7,2
21/07,19,5
22/07,25,19
23/07,23,23
24/07,10,23
25/07,7,9
26/07,10,7
27/07,24,11
28/07,12,24
29/07,1,10
30/07,28,1
31/07,0,28
01/08,30,1
02/08,18,30
03/08,30,16
04/08,8,27
05/08,12,7
06/08,30,12
07/08,29,28
08/08,3,25
09/08,71,3
10/08,32,63
11/08,21,29
12/08,16,18
13/08,29,15
14/08,36,27
15/08,15,35
16/08,21,15
17/08,40,24
18/08,48,39
19/08,32,50
20/08,13,31
21/08,38,12
22/08,35,35
23/08,33,32
24/08,16,30
25/08,22,15
26/08,46,21
27/08,6,44
28/08,32,9
29/08,5,34
30/08,7,213
31/08,12,194
01/09,18,171
02/09,2,145
03/09,,126
04/09,,115
05/09,,102
06/09,,94
07/09,,81
08/09,,98
09/09,,109
