Date,Real,Predict
30/06,38,38
01/07,49,49
02/07,112,112
03/07,23,23
04/07,40,40
05/07,125,125
06/07,4,4
07/07,36,36
08/07,13,13
09/07,12,59
10/07,30,60
11/07,18,65
12/07,111,35
13/07,25,138
14/07,55,72
15/07,111,101
16/07,95,159
17/07,67,134
18/07,97,98
19/07,114,124
20/07,19,153
21/07,140,47
22/07,91,154
23/07,74,106
24/07,61,87
25/07,147,68
26/07,196,166
27/07,202,216
28/07,35,216
29/07,254,58
30/07,98,261
31/07,134,104
01/08,217,114
02/08,186,183
03/08,157,168
04/08,176,126
05/08,148,136
06/08,150,123
07/08,196,133
08/08,192,163
09/08,124,175
10/08,140,114
11/08,165,127
12/08,188,155
13/08,179,178
14/08,140,168
15/08,222,130
16/08,117,208
17/08,133,108
18/08,153,124
19/08,168,143
20/08,169,155
21/08,102,187
22/08,286,134
23/08,230,361
24/08,97,269
25/08,259,161
26/08,33,275
27/08,291,88
28/08,202,310
29/08,294,257
30/08,350,295
31/08,178,376
01/09,239,637
02/09,181,528
03/09,697,416
04/09,276,321
05/09,307,237
06/09,,255
