Date,Real,Predict
30/06,0,0
01/07,0,0
02/07,18,18
03/07,2,2
04/07,95,95
05/07,16,16
06/07,10,10
07/07,7,7
08/07,5,5
09/07,0,-16
10/07,3,0
11/07,1,2
12/07,16,0
13/07,3,14
14/07,23,3
15/07,16,20
16/07,9,17
17/07,20,9
18/07,20,18
19/07,4,18
20/07,7,3
21/07,19,7
22/07,25,21
23/07,23,25
24/07,10,23
25/07,7,10
26/07,10,9
27/07,24,11
28/07,12,24
29/07,1,19
30/07,28,7
31/07,0,30
01/08,30,5
02/08,18,39
03/08,30,22
04/08,8,34
05/08,12,15
06/08,30,20
07/08,29,30
08/08,3,42
09/08,71,12
10/08,32,73
11/08,21,40
12/08,16,27
13/08,29,21
14/08,36,28
15/08,15,38
16/08,21,19
17/08,40,24
18/08,48,42
19/08,32,50
20/08,13,35
21/08,38,20
22/08,35,44
23/08,33,39
24/08,16,38
25/08,22,22
26/08,46,22
27/08,6,41
28/08,32,6
29/08,7,28
30/08,9,9
31/08,16,9
01/09,24,16
02/09,7,371
03/09,13,8225
04/09,5,-432200
05/09,34,-15561921241
06/09,19,-23363302143532319744458752
