Date,Real,Predict
02/07,1,1
03/07,1,1
04/07,1,1
05/07,1,1
06/07,1,1
07/07,1,1
08/07,2,2
09/07,2,2
10/07,2,2
11/07,2,2
12/07,2,46
13/07,2,46
14/07,4,46
15/07,5,61
16/07,5,66
17/07,5,66
18/07,6,67
19/07,6,70
20/07,6,71
21/07,7,72
22/07,7,76
23/07,8,79
24/07,8,83
25/07,9,83
26/07,10,88
27/07,11,90
28/07,15,93
29/07,15,101
30/07,17,102
31/07,17,109
01/08,23,109
02/08,24,117
03/08,25,118
04/08,27,119
05/08,31,121
06/08,34,126
07/08,44,130
08/08,48,140
09/08,55,145
10/08,58,153
11/08,64,156
12/08,74,163
13/08,86,175
14/08,101,188
15/08,119,206
16/08,122,228
17/08,137,232
18/08,138,248
19/08,156,249
20/08,163,267
21/08,176,275
22/08,177,291
23/08,178,292
24/08,202,293
25/08,217,321
26/08,218,340
27/08,233,342
28/08,242,361
29/08,249,374
30/08,258,382
31/08,265,395
01/09,272,405
02/09,276,415
03/09,283,422
04/09,288,560
05/09,291,692
06/09,294,816
07/09,296,936
08/09,,1050
09/09,,1159
10/09,,1264
11/09,,1366
12/09,,1465
13/09,,1561
14/09,,1655
