Date,Real,Predict
03/07,13,13
04/07,21,21
05/07,22,22
06/07,27,27
07/07,52,52
08/07,109,109
09/07,135,135
10/07,142,142
11/07,145,145
12/07,148,148
13/07,157,225
14/07,162,239
15/07,168,249
16/07,182,258
17/07,200,280
18/07,218,304
19/07,351,330
20/07,364,464
21/07,366,484
22/07,390,487
23/07,410,523
24/07,423,551
25/07,495,566
26/07,614,643
27/07,697,767
28/07,822,850
29/07,841,977
30/07,919,997
31/07,1020,1078
01/08,1036,1185
02/08,1290,1201
03/08,1618,1451
04/08,1650,1774
05/08,1850,1806
06/08,1986,2002
07/08,2018,2136
08/08,2050,2168
09/08,2738,2199
10/08,2754,2877
11/08,3106,2893
12/08,3255,3238
13/08,3306,3385
14/08,3443,3436
15/08,3574,3572
16/08,3643,3702
17/08,3764,3771
18/08,3918,3892
19/08,3999,4043
20/08,4176,4125
21/08,4342,4299
22/08,4483,4463
23/08,4623,4603
24/08,4768,4743
25/08,4905,4887
26/08,4977,5023
27/08,5055,5097
28/08,5170,5177
29/08,5320,5294
30/08,5443,5447
31/08,5591,5571
01/09,5714,5722
02/09,5854,5847
03/09,5985,5991
04/09,6226,6126
05/09,6408,6272
06/09,6606,6421
07/09,6847,6573
08/09,7004,6728
09/09,,6884
10/09,,7044
11/09,,7208
12/09,,7375
13/09,,7547
14/09,,7721
15/09,,7899
