Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,2,2
05/07,3,3
06/07,4,4
07/07,5,5
08/07,5,5
09/07,5,30
10/07,5,31
11/07,5,31
12/07,6,32
13/07,7,34
14/07,8,36
15/07,9,39
16/07,10,41
17/07,11,44
18/07,12,46
19/07,13,49
20/07,14,54
21/07,15,57
22/07,16,59
23/07,19,62
24/07,23,66
25/07,24,75
26/07,27,76
27/07,28,82
28/07,35,84
29/07,41,90
30/07,48,97
31/07,49,105
01/08,66,106
02/08,77,124
03/08,85,136
04/08,87,145
05/08,97,147
06/08,102,158
07/08,108,163
08/08,115,169
09/08,122,177
10/08,127,185
11/08,131,190
12/08,148,194
13/08,151,213
14/08,168,217
15/08,178,234
16/08,181,246
17/08,195,249
18/08,196,264
19/08,218,265
20/08,229,289
21/08,239,301
22/08,242,312
23/08,253,316
24/08,260,328
25/08,270,336
26/08,272,348
27/08,291,350
28/08,307,373
29/08,319,393
30/08,342,409
31/08,378,507
01/09,401,611
02/09,432,720
03/09,437,835
04/09,,958
05/09,,1091
06/09,,1256
07/09,,1471
08/09,,1749
09/09,,2114
10/09,,2617
